OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,BackfillMa,BuriedDept,CableCount,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType,Latitude,Longitude
139,71.07907797,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,29.02086966046412,SUG-139,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78155971,-88.16206347
140,30.18759482,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,12.338711659785451,SUG-140,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78156685,-88.1618913
141,59.15854943,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,24.165874361909374,SUG-141,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78156241,-88.16183277
142,24.8577136,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,10.175774852961567,SUG-142,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78198106,-88.1624962
143,50.82108239,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,20.81109595430509,SUG-143,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78207753,-88.16249535
144,65.49188686,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,26.81697420219412,SUG-144,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78192229,-88.16248965
145,63.38657929,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,25.962592804236394,SUG-145,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78261814,-88.16076472
146,56.15368328,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,22.923051067826613,SUG-146,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78488794,-88.15933726
147,51.90114097,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,21.20150191523582,SUG-147,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78509962,-88.15812044
148,91.8766065,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,37.53004241237401,SUG-148,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78612556,-88.15358244
149,50.78143749,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,20.79687589264065,SUG-149,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78720124,-88.15479436
150,59.66920128,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,24.420467412221857,SUG-150,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78772604,-88.15478769
151,73.11638429,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,29.946714555715026,SUG-151,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78866332,-88.15482204
152,60.69889146,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,24.79705764142843,SUG-152,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78835111,-88.15549149
153,71.90878719,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,29.36955548187999,SUG-153,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7883543,-88.15604097
154,52.78464573,30,380,OPN,RMT001, ,2,0,Y,Utility,Service,21.61191620866978,SUG-154,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78859015,-88.15652437
155,49.910635,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,20.39009275289599,SUG-155,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78974289,-88.15366717
156,86.1930518,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,35.24168777753006,SUG-156,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79062305,-88.15517855
157,99.61488354,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,40.778735248570136,SUG-157,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79054855,-88.1550578
158,46.22264814,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,18.918778688058214,SUG-158,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79087558,-88.15530074
159,108.59687105,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,44.354830191830544,SUG-159,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78636284,-88.15267831
160,84.95882222,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,34.70258920751012,SUG-160,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78613145,-88.15329105
161,10.16344701,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,4.1635914939850025,SUG-161,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78614903,-88.15140777
162,39.17019096,30,380,OPN,RMT001, ,2,0,Y,Utility,Service,16.0489365683044,SUG-162,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79571092,-88.15770238
163,66.61032323,30,380,OPN,RMT001, ,2,0,Y,Utility,Service,27.207338112659397,SUG-163,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79595842,-88.15731532
164,74.10160861,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,30.298047256895682,SUG-164,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79569001,-88.15731926
165,74.00404969,30,380,OPN,RMT001, ,2,0,Y,Utility,Service,30.255891172781435,SUG-165,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7960484,-88.15730579
166,90.44015627,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,37.002931742107116,SUG-166,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79554275,-88.15732329
167,58.54307673,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,23.901061738970217,SUG-167,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79562258,-88.15731732
168,100.64081108,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,41.18970440400325,SUG-168,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7952315,-88.15732371
169,47.61401476,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,19.438293548742386,SUG-169,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79495388,-88.15732735
170,56.21735345,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,22.95086679361604,SUG-170,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79513045,-88.15731608
171,109.55529753,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,44.737522983898856,SUG-171,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78773803,-88.15648873
172,75.67803261,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,30.91474742351298,SUG-172,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78719314,-88.15646411
173,46.92482016,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,19.204259423260705,SUG-173,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78942864,-88.14337442
174,40.55531831,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,16.598762795867714,SUG-174,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78968937,-88.15496515
175,80.08817653,60,60,OPN,RMT001,SOIL,2,3,N,Utility,Secondary,32.72769610811313,SUG-175,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78972786,-88.1550833
176,59.73313097,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,24.448440305971424,SUG-176,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78967154,-88.15538563
177,48.98238232,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,20.040308795741883,SUG-177,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78968894,-88.15542855
178,59.838826,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,24.486406334501698,SUG-178,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78968388,-88.15586821
179,57.32668898,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,23.44767595471451,SUG-179,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78969434,-88.15592447
180,132.11643132,60,60,OPN,RMT001,SOIL,2,3,N,Utility,Secondary,53.93051084113709,SUG-180,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78974968,-88.15564739
181,65.91393591,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,26.97916751231723,SUG-181,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78967934,-88.15639354
182,13.29718051,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,5.448220070057049,SUG-182,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78927917,-88.15669108
183,68.13501286,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,27.87343547936124,SUG-183,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78908637,-88.15654979
184,61.08519467,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,25.001757210833617,SUG-184,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78906731,-88.15649216
185,63.45490082,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,25.931913852698123,SUG-185,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78914356,-88.15586604
186,38.21870137,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,15.631927025471937,SUG-186,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7891396,-88.15595405
187,34.85053506,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,14.25060680572772,SUG-187,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78912508,-88.15550399
188,32.84956706,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,13.432330014222142,SUG-188,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78912314,-88.15541298
189,58.04367928,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,23.766386364151643,SUG-189,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78904257,-88.15499826
190,171.63069688,60,60,OPN,RMT001,SOIL,2,3,N,Utility,Secondary,70.12264577916118,SUG-190,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78903095,-88.15522035
191,28.69268148,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,11.735849257401302,SUG-191,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79282092,-88.15473041
192,82.42873961,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,33.70323372762002,SUG-192,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79304183,-88.1556749
193,55.60321463,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,22.75623372371104,SUG-193,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79303571,-88.15575894
194,13.8203475,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,5.642702981894103,SUG-194,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79232634,-88.15616628
195,90.52862537,30,380,OPN,RMT001, ,2,0,Y,Utility,Service,36.97800065552826,SUG-195,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79223346,-88.15500728
196,72.01135868,30,380,OPN,RMT001, ,2,0,Y,Utility,Service,29.421983109097603,SUG-196,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79223474,-88.15523113
197,105.56960116,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,43.2456346398167,SUG-197,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78752044,-88.15400171
198,126.32607018,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,51.578129193507614,SUG-198,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78817917,-88.15393638
199,113.72184503,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,46.45737629649741,SUG-199,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78789804,-88.15263056
200,81.61025183,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,33.40049109085771,SUG-200,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78774507,-88.15233548
201,66.22998586,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,27.12161201753983,SUG-201,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78742444,-88.15232453
202,40.16433282,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,16.41953539923631,SUG-202,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78697584,-88.15212277
203,44.79497486,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,18.318510900403837,SUG-203,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78741204,-88.15280141
204,77.2091019,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,31.55642886249136,SUG-204,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78727237,-88.15306861
205,31.40781514,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,12.845345833663764,SUG-205,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78793017,-88.14470301
206,42.04169043,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,17.216973700886825,SUG-206,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78792608,-88.14408852
207,45.13546343,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,18.455084788698425,SUG-207,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78793826,-88.14399937
208,52.15662068,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,21.358314819486097,SUG-208,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78789491,-88.144627
209,32.21948989,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,13.177074273417302,SUG-209,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78850868,-88.14443555
210,65.12698109,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,26.592921101011477,SUG-210,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78637964,-88.15259267
211,30.59423616,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,12.523925060607809,SUG-211,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78630896,-88.15181305
212,20.17808356,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,8.267122880202548,SUG-212,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78636795,-88.15183806
213,25.91167444,60,60,OPN,RMT001,SOIL,2,3,Y,Utility,Service,10.613097928475034,SUG-213,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78606182,-88.15247826
214,16.49594524,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,6.73368200159961,SUG-214,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78635888,-88.15480228
215,42.40604827,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,17.359819041972795,SUG-215,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79328149,-88.15422648
216,107.82405479,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,44.01664404443053,SUG-216,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79323574,-88.15406781
217,38.21929272,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,15.603337685918639,SUG-217,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79322759,-88.1465944
218,63.67143084,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,26.076534933796644,SUG-218,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7899396,-88.14592899
219,38.44167599,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,15.737707053966918,SUG-219,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78952325,-88.14263
220,60.19424505,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,24.60618274933434,SUG-220,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78954062,-88.14253048
221,101.42453122,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,41.486477082916565,SUG-221,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79092771,-88.14553561
222,44.15109004,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,18.080804252253735,SUG-222,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79094046,-88.14564128
223,24.65653141,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,10.09042480036163,SUG-223,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79013052,-88.14385885
224,35.70154599,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,14.62237465263284,SUG-224,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79005636,-88.14381184
225,69.83351509,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,28.599279160647427,SUG-225,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7900137,-88.14401641
226,47.18681233,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,19.331479443812455,SUG-226,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79069158,-88.14597486
227,35.05952875,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,14.364793529676069,SUG-227,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79058014,-88.14599711
228,309.16810357,30,30,OPN,RMT001,SOIL,2,1,N,Utility,Secondary,126.24899695347126,SUG-228,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78936941,-88.14655572
229,57.52680742,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,23.534096142828894,SUG-229,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78935736,-88.14604099
230,88.28823028,30,30,OPN,RMT001,SOIL,2,1,Y,Utility,Service,36.05071299181549,SUG-230,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78916742,-88.14677712
231,37.36447078,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,15.304885276836686,SUG-231,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78794722,-88.14655701
232,102.39560753,30,160,OPN,RMT001, ,2,0,Y,Utility,Service,41.901506394150246,SUG-232,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78810456,-88.14661322
233,211.60503243,30,30,OPN,RMT001,SOIL,2,1,NA,Utility,Secondary,86.37252242286075,SUG-233,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78572136,-88.15251217
234,209.86183294,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,85.66133886942242,SUG-234,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78590478,-88.15250728
235,163.82196246,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,66.8685845983977,SUG-235,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78593144,-88.15385587
236,209.81191149,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,85.64116443853497,SUG-236,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78588471,-88.15173833
237,181.096771,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,73.92013815538257,SUG-237,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78592207,-88.15322368
238,69.07690388,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,28.30125979770118,SUG-238,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78583843,-88.15415795
239,9.62232995,30,30,OPN,RMT001,SOIL,2,1,NA,Utility,Secondary,3.930064869848471,SUG-239,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78042221,-88.15088791
240,204.45060164,30,30,OPN,RMT001,SOIL,2,1,NA,Utility,Secondary,83.44528061206171,SUG-240,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78041121,-88.15124681
241,254.52406418,30,30,OPN,RMT001,SOIL,2,1,NA,Utility,Secondary,104.01772264718934,SUG-241,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78059647,-88.15049714
242,117.21461755,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,47.844373748946026,SUG-242,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78569719,-88.15118085
243,84.11129183,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,34.34892114813802,SUG-243,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78587559,-88.15120193
244,114.54723955,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,46.755795155428366,SUG-244,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78581859,-88.14824246
245,140.81213698,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,57.47905878756469,SUG-245,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.785675,-88.15022095
246,198.82444351,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,81.15599645068001,SUG-246,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7858532,-88.15027011
247,324.78711608,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,132.5711307367103,SUG-247,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78583565,-88.1493105
248,161.01807173,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,65.7243969509573,SUG-248,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78566605,-88.14945674
249,201.15540274,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,82.10708531448934,SUG-249,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78565696,-88.14879317
250,110.18295829,30,30,OPN,RMT001, ,2,1,NA,Utility,Secondary,44.9742673306601,SUG-250,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.78564986,-88.14822252
