OBJECTID,Installati,FacilityID,Owner,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
644,1094601600000,T1,Utility,{79B803FB-B976-4DD9-933C-E3EEEBBC6B71},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79889206,-88.17394558
645,1094601600000,T4,Utility,{7E07303C-37F5-4FA8-A91F-FA42DD8CDA52},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79748788,-88.17634468
646,1094601600000,T3,Utility,{ACBB893F-6B3A-475D-863B-3BECE82DA499},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.798835,-88.17631225
647,1094601600000,SC2-T1,Utility,{7BB066D9-D614-45FC-A08B-1323CF2E01A0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80100094,-88.16228332
648,1094601600000,SC1-T1,Utility,{3D467ED1-2454-474F-A298-E1C93F91B11C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80186614,-88.16695901
649,1094601600000,SC1-T2,Utility,{1837900B-07FE-4D65-A551-5A744E738E1D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80195479,-88.1670488
650,1094601600000,SC1-T3,Utility,{A2B67F2D-CD4D-4987-A78A-E61F01CB736B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80207781,-88.16705608
651,1094601600000,SC1-T4,Utility,{730E76AF-0EE7-4C32-A3D8-72B69BFDA3CA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80207057,-88.16711918
652,1094601600000,T1,Utility,{C4156297-8204-4CF3-B572-39A8CB7F77D8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78984971,-88.17497444
653,1094601600000,T3,Utility,{FC6958D8-41B4-4126-B9C3-9A88FD581916},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79015763,-88.17384416
654,1094601600000,T1,Utility,{32236AB3-8461-48ED-8BE6-BD670DC40467},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78988675,-88.17057227
655,1094601600000,T2,Utility,{CE456D4D-E6AB-44C1-9EE1-F3C8185B7366},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7898908,-88.17227042
656,1094601600000,T1,Utility,{01F195F9-A1F7-4804-97A7-F87416955061},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78791082,-88.17050364
657,1094601600000,T2,Utility,{95655D8B-483E-4097-BA42-FCD923999B3A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78735343,-88.17199341
658,1094601600000,MH2-T8,Utility,{97F4779F-F702-4661-9B36-CEBF82FBEB09},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80338049,-88.17391711
659,1094601600000,MH1-T1,Utility,{897B7FC3-EC8C-4A06-BF09-793B53C69D77},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.8048181,-88.17598475
660,1094601600000,MH2-T7,Utility,{616F7656-8D54-49A0-8C10-58501B18C2E5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80363771,-88.17352725
661,1094601600000,MH2-T5,Utility,{2776890C-64B0-4ACA-98B6-38DBA8D1865A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80324223,-88.17216257
662,1094601600000,T1,Utility,{F7468ABC-09C3-4E9E-914F-D646EEA60501},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79920086,-88.17115593
663,1094601600000,T6,Utility,{AF0F4760-7895-43AA-BFC3-3CD723AFD4DD},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80068655,-88.16217121
664,1094601600000,T5,Utility,{F0B7FD5F-806E-4A95-97D2-FF85707F368B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79953881,-88.16246901
665,978652800000,T1,Utility,{6B880AF0-4619-43D3-AFCA-08E4D91F5CD0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79948918,-88.16499698
666,978652800000,T2,Utility,{4CFAF0D3-9AF6-49DD-BFBB-2E9F8A814D30},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80055255,-88.16571027
667,978652800000,T3,Utility,{A267D511-72CB-4B56-95FE-714C2A54A5DA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79985862,-88.16714645
668,978652800000,T4,Utility,{FCAAC6AF-D845-4738-9AE7-5EEFEC3911F1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.8000229,-88.16904997
669,978652800000,MH2-T1,Utility,{E547C69B-BB3C-45BC-9A72-B07AA402B893},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.8006092,-88.17272782
670,978652800000,SC1-T1,Utility,{229E50DF-9CF0-4E42-93D2-15304C21F077},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80103688,-88.17383345
671,978652800000,SC1-T1,Utility,{BAC9CFD7-F401-487D-B254-54FD3AB88507},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80156401,-88.1725273
672,978652800000,SC1-T2,Utility,{82A08F04-7BAB-4AE6-B78F-339D8CD915A2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80138982,-88.17181491
673,1094601600000,MH4-T2,Utility,{C11A183A-F5FE-4FD2-AA7C-8C0030A20887},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80215167,-88.16076372
674,1094601600000,MH4-T1,Utility,{C1BD854D-9804-42D2-8FF2-55AF3124990D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80217582,-88.16074572
675,1094601600000,MH3-T2,Utility,{27648180-5A36-46AE-9E90-B3FCD8B53FF5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80423149,-88.15952911
676,1094601600000,MH3-T1,Utility,{1E0E22D3-E35A-46AB-B783-36EE08452EB1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80561346,-88.16115644
677,852076800000,SC1-T6,Utility,{128BA5D8-7E82-49D9-8715-15DDAC6D0CEE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80427507,-88.16500755
678,852076800000,SC1-T5,Utility,{75C4C730-DC3A-408E-8025-24FC154CEAE6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80424465,-88.16505555
679,1094601600000,MH1-T1,Utility,{03CD1DB2-06DB-4757-83FF-9F0C760F117A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.8025738,-88.16414842
680,1094601600000,MH4-T4,Utility,{04370053-824F-44E6-BE7E-A922E2DE0A11},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80353351,-88.16136456
681,852076800000,MH2-T4,Utility,{0BED0A0E-3991-40A3-8563-31978119B6CA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80471992,-88.16119231
682,852076800000,MH2-T3,Utility,{8FDFE59A-7133-4D28-978D-BDE55447D653},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80460458,-88.16151632
683,1094601600000,MH4-T3,Utility,{113ED1D3-7CD2-4DFE-8AFF-D5366974FFD1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80266534,-88.16156245
684,1094601600000,MH11-T2,Utility,{751EB44B-56B9-430D-BB34-1EFDE372936D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79595996,-88.17242351
685,1094601600000,MH11-T1,Utility,{97A863CF-FACB-4ADF-B356-6967DDFEB3DA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79507052,-88.17246424
686,1338595200000,MH5-T3,Utility,{271B37EC-BA0C-4089-9A8C-2A7B2C494636},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79515336,-88.17051257
687,1338595200000,MH5-T2,Utility,{0807FE75-2656-4D06-B5EB-2127805CBBDD},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79600009,-88.16949308
688,1094601600000,SC1-T1,Utility,{FA74E3EC-637B-4BDE-9820-A2F12C12279A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79848751,-88.17085981
689,1094601600000,SC1-T2,Utility,{3C6ECE19-D641-4E60-B2E9-6DC669981318},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7979847,-88.17085886
690,1094601600000,SC1-T3,Utility,{8E05761C-2889-4009-885F-EF7A04A9C226},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79735493,-88.1708473
691,1094601600000,SC1-T4,Utility,{379FFE57-231B-4DE2-A7C9-1B8516C3B45A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79675864,-88.17281855
692,1094601600000,SC1-T6,Utility,{7F5404E0-75D6-456D-949F-4AA241D40341},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79782139,-88.17224199
693,1094601600000,T3,Utility,{89DA2749-6DF9-4B51-8BDE-DA1C11B6C6A4},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78513369,-88.17504242
694,1094601600000,T2,Utility,{5E7A3FDE-13EE-4568-AB50-7E9020CD4344},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78729851,-88.17513187
695,1338595200000,MH3-T1,Utility,{74347691-58F1-4B65-8C0F-4D81441D6C56},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79746658,-88.16955816
696,1338595200000,SC1-T1,Utility,{33E20CE2-9965-4B50-ABC4-E72D2D8C5060},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79858621,-88.16960422
697,1094601600000,T2,Utility,{C8AFBB34-5C07-4314-8056-E79162418A5E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79128632,-88.17084704
698,1094601600000,T1,Utility,{0FAF9559-BDDE-470F-9373-E40DBD8EDB3E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79420546,-88.1708455
699,1094601600000,T2,Utility,{A111849C-B53E-4581-9C02-531797969000},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78899561,-88.16925215
700,1094601600000,T3,Utility,{95BFC566-E7E8-407C-B183-DFFEF67E18FB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79043819,-88.16967903
701,1094601600000,T2,Utility,{EC8FA039-5E0B-491F-AF0A-015E5A7F2699},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79070069,-88.16928966
702,1094601600000,T1,Utility,{4E1FE5DB-AEBB-4DA8-9680-EEEFD27200A9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79138498,-88.16834556
703,1094601600000,T1,Utility,{AD84CFF2-FCC9-43A7-834D-3D683E0F7B76},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78997753,-88.16837994
704,1094601600000,SC1-T3,Utility,{CE0E66D6-6F1F-4C3F-AD21-2237AD1F7F78},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79203921,-88.16931385
705,1094601600000,SC1-T1,Utility,{C12047E7-D107-478C-89C4-461CCF58675C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79388573,-88.1695637
706,1094601600000,SC1-T2,Utility,{16BE87BB-46BE-4687-8B7F-644EC41C2884},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79291121,-88.16956411
707,1338595200000,MH5-T12-1,Utility,{12CF4588-00B3-4700-9E46-45342169DCDD},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79526996,-88.15843739
708,1338595200000,MH5-T12,Utility,{FA747513-C979-4F2A-919C-DAB544A976B8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79593161,-88.15916286
709,1338595200000,MH5-T13,Utility,{E1C31BBC-E2A2-45A2-8545-E546B3B41B7F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79639434,-88.15882358
710,1338595200000,MH5-T14,Utility,{31FCB6F2-1C46-40BA-AB7A-2D9F59EB95C7},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79618491,-88.15744007
711,1094601600000,T6,Utility,{298CB82A-8B78-4D2E-ABE9-1FFA9A84F785},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79123959,-88.17437482
712,1094601600000,T3,Utility,{BDBFA34D-CED3-401F-906E-245702B69857},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79075626,-88.17082786
713,1094601600000,T8,Utility,{DBFF6F05-F860-49B4-89C2-08E2A315C6A1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79221117,-88.17483306
714,1094601600000,T1,Utility,{AFE44542-3A5D-48B9-94C1-B27626F04258},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79190204,-88.1720553
715,1094601600000,T2,Utility,{62E1FB2D-1066-408A-A1E5-F4CF1AC9BBBF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79280832,-88.17084662
716,1094601600000,T5,Utility,{73EF9614-E582-455A-A38D-65A9C538E7A8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79124831,-88.17347701
717,1094601600000,T4,Utility,{CB513594-A44B-4B92-ACF1-38860CEB1762},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79089172,-88.17217397
718,1094601600000,T3,Utility,{8F90DF71-3D09-4192-8F98-DE0E527642FC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78954497,-88.17643809
719,1094601600000,T4,Utility,{356ABD09-FF2C-41AA-B7B3-AEDBFEA60C5C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7879663,-88.17644212
720,1094601600000,T5,Utility,{4337A2EA-D420-49FB-B12F-6DA27CE211D3},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78500519,-88.1764529
721,1338595200000,MH5-T7,Utility,{D488A971-F063-4C6A-9467-03ABB3368768},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79501424,-88.16505744
722,1338595200000,MH5-T8,Utility,{85BCFA27-3013-4272-B3BC-FAC7F266AC6F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79520754,-88.16380014
723,1338595200000,MH5-T9,Utility,{91172F7E-EE2A-4F31-A313-5BA279F58819},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79545258,-88.16222992
724,1338595200000,MH5-T10,Utility,{DCCBFEEC-8F2A-459E-8009-94238F2585EA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79562594,-88.16112644
725,1094601600000,T2,Utility,{DC27A93B-9ECD-4616-A5F2-C3281B3F5572},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79169389,-88.17642605
726,1094601600000,T6,Utility,{53B0B68A-BAA6-4087-A517-D561FF26ABD0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78432014,-88.17603397
727,1094601600000,MH8-T3,Utility,{0B8D24CA-83AA-4400-8B83-36A2C25AB661},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7953123,-88.17539911
728,1094601600000,T1,Utility,{05883A12-847E-44BF-A153-8CACB71E7F03},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78479711,-88.1739864
729,1094601600000,MH1-T2,Utility,{FE6ACF2C-0A14-475D-9100-EF15FB357552},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78530392,-88.16396209
730,1094601600000,MH1-T1,Utility,{8DCC0149-6982-4B24-9A6D-A05037C75FD1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78459676,-88.16646721
731,1094601600000,MH2-T1,Utility,{C7BFD03A-ACF9-4806-ACA1-59EDD46BE6FC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78525562,-88.16789239
732,1094601600000,MH2-T2,Utility,{E9CF1887-0235-4F63-9563-0C577418BA3D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78559814,-88.168125
733,1094601600000,SC1T1-1,Utility,{C401CB93-FA50-4EFA-9D43-4E76C7DACE2D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78565611,-88.16783257
734,1094601600000,MH2-T3,Utility,{E6D99E47-7925-496F-97F5-A9BC3036E170},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78615686,-88.16817998
735,1094601600000,MH2-T4,Utility,{6DEB85B0-5EF4-41C3-B477-9A719FB4B0BE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78774949,-88.16795459
736,1094601600000,MH2-T5,Utility,{BCFCC092-B339-4010-9206-72DD0D4280C5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78872438,-88.16651486
737,1094601600000,SC-T1,Utility,{2490C226-B000-45EE-80E7-7EC20A8ACACE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78970249,-88.1653228
738,1094601600000,T4,Utility,{4A46E93D-041D-413A-AFF8-CF21C839D9D6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78653566,-88.16457916
739,1094601600000,T5,Utility,{5850F438-430E-42E5-B8EC-A8C3FE7C3268},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78733089,-88.16383298
740,1094601600000,T1,Utility,{BF848F7F-30B7-4E2A-8E27-95023E433E74},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78711979,-88.16214438
741,1094601600000,T2,Utility,{59315DB2-7D23-4A14-A182-EA7A0049913E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78673363,-88.16247315
742,1094601600000,MH1-T4,Utility,{920B635B-317B-4172-865E-A8E46D4ABCB1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78648586,-88.16108229
743,1094601600000,SC1-T5,Utility,{09B5BA1C-031A-4EF3-992B-BC05705A1672},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79298356,-88.15788096
744,1094601600000,SC1-T4,Utility,{9AC50C0E-137B-4731-9BB9-91DE69F3F4D1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79214621,-88.1594695
745,1094601600000,SC1-T1,Utility,{2A1553C6-E804-448E-BA15-39FFCBEA65EC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79042481,-88.16260195
746,1094601600000,SC1-T2,Utility,{78945B83-03A5-440B-A2A4-4FFF88A339E4},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79095607,-88.16168006
747,1094601600000,SC1-T3,Utility,{D67A19E2-6B37-4BE1-91CD-CF234C896977},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79175675,-88.16022403
748,1094601600000,T4,Utility,{9E261AAB-4181-4067-BA29-ADE6B6515DC8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78800855,-88.1570454
749,1094601600000,T2,Utility,{9EA26F36-5833-42F7-870A-10DB74E1C399},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78836274,-88.16074837
750,1094601600000,T3,Utility,{426022E8-7C55-4D06-96C5-20BDF84A6F47},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78855166,-88.16224756
751,1094601600000,T4,Utility,{B281195F-BF57-4E4A-A8E3-FA68F5844748},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78916618,-88.16371923
752,1094601600000,T3,Utility,{C53AEF42-74BC-4AF3-B5C3-E9C58F2048E3},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78814116,-88.16276781
753,1094601600000,T1,Utility,{3FC6680A-8913-49AE-9D7F-867495EB9CA1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78816075,-88.15856488
754,1094601600000,T3,Utility,{6F9BF7C6-54F6-4A9E-940D-690DD3F80729},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78707911,-88.15893808
755,1094601600000,T1,Utility,{4882161D-0F45-4709-916E-4C27379BD378},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79238985,-88.15769887
756,1094601600000,T1,Utility,{A61F1DF2-D7D8-42C1-9841-B2E436B6D10A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79117386,-88.15828647
757,1094601600000,T2,Utility,{E5F25207-0CC2-47F2-8AD8-197B4CC58710},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78997126,-88.15928176
758,1094601600000,MH2-T2,Utility,{7B0000AE-82B0-4675-B61F-2C407D1425C8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78870719,-88.15821775
759,1094601600000,MH2-T1,Utility,{BD3709DC-1E92-4CFF-81DC-FDB2926C62A8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78956374,-88.15768046
760,1094601600000,T1,Utility,{B4635B3C-7237-4F46-B59E-D1F6DBD48198},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78642174,-88.1603754
761,1094601600000,T7,Utility,{E140D5C2-FFCB-429F-863C-F66B19E91D32},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79224031,-88.17392239
762,1094601600000,MH11-T3,Utility,{3A8BAD18-4E2E-4A83-B651-40C4BA0AC263},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79568043,-88.17090459
763,1094601600000,T4,Utility,{2CAD5F01-DB5F-4817-9072-F3B71B9177A2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78864309,-88.17209935
764,1094601600000,T5,Utility,{FA56A519-CE67-4642-897F-E8E5EF89295E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78880344,-88.17131535
765,1094601600000,T3,Utility,{8D2C0BDF-BEA2-4200-B6A5-88B2079E96AA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78791252,-88.17343206
766,1094601600000,T3,Utility,{FE96DD55-17C7-4742-AAB6-3540459308D5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78676342,-88.1696644
767,1094601600000,T2,Utility,{2419AA8C-9E1A-4DE1-9F9D-D4E5E5042A44},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7858411,-88.17209287
768,913334400000,MH3-T2,Utility,{88C812EC-93CD-4406-AB17-B1E43C33438C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78333557,-88.17417009
769,1094601600000,T1,Utility,{3E5E7EA1-39BC-48D0-B5C0-07B657BFEBA9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79427612,-88.17506642
770,1094601600000,MH7-J1T3,Utility,{B3A65C1E-1A84-4047-A2AA-4E4274922326},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79643892,-88.17374409
771,978652800000,SC1-T4,Utility,{129D563B-AFC7-487F-ABC7-6585B0B0AE4D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80259209,-88.17397712
772,978652800000,SC1-T3,Utility,{EB77E988-B099-45D8-88F9-23559FBDB261},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80229176,-88.17355753
773,1094601600000,MH2-T2,Utility,{E67440C9-12B1-47B5-BE9A-E22F83F6BB3C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80255921,-88.16891427
774,1094601600000,MH2-T4,Utility,{223962E7-A6E1-4AB7-80CB-3662B8A1415A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80308006,-88.17185794
775,1094601600000,MH2-T1,Utility,{AE4C69EA-884F-4A6A-964D-CA738FB6B0A4},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80352626,-88.16759747
776,1094601600000,MH2-T6,Utility,{3597605C-B1C5-4A17-805C-3A57AAFC5962},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80468803,-88.17117423
777,852076800000,MH2-T2,Utility,{22B6A033-5220-4F0C-9197-C3BA5EF8A15A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80479,-88.16224168
778,1094601600000,MH2-T3,Utility,{415B8BA1-DB51-46E7-BE79-0DDC4FBB0FAC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80295738,-88.17048417
779,1094601600000,SC1-T3,Utility,{922B2011-09B6-4E5B-9EA6-3B63F168FEFC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80231939,-88.16269592
780,852076800000,MH2-T1,Utility,{0F874E90-A9A4-43B0-9F62-307B8AFE9563},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80435536,-88.16400585
781,1094601600000,SC1-T4,Utility,{E4C0F78B-F28E-4A59-950E-94079E94CC0D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80381877,-88.16521284
782,1094601600000,SC1-T1,Utility,{8564CC77-FADB-4B93-939D-C023C85B3AC4},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80361501,-88.16431727
783,1094601600000,SC1-T2,Utility,{0EE0D48D-D1E2-4E84-9BD9-03A9EBFD3224},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80317288,-88.16324065
784,1094601600000,T1,Utility,{A02C6EC3-AA4B-43F9-9CD4-982992855E27},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79315204,-88.155224
785,1094601600000,T3,Utility,{7A0D5F9B-C4C6-4557-ABC7-17F6C780BAF0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79407732,-88.15520773
786,1094601600000,T2,Utility,{CBB3CDF5-879C-4D1C-84D5-C690AECE3178},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79397194,-88.15622542
787,1094601600000,T1,Utility,{F8519AC6-AD55-4F6E-8FD2-A8E80635AACA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7866045,-88.1572731
788,1094601600000,T2,Utility,{4EFE9055-A9F1-4965-AC8C-B43EE762AA11},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78734859,-88.15719426
789,1094601600000,T3,Utility,{B571C4EB-CC43-4A32-88D2-C3F7379C0940},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78778134,-88.15718732
790,1094601600000,T2,Utility,{BA5CB096-D9C4-4D12-AB19-4207B86B420E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78706194,-88.15826554
791,1094601600000,T4,Utility,{44F431B3-D36A-45DF-8CC0-BB9F005DDA8E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78692949,-88.15967945
792,1094601600000,MH2-T2,Utility,{5B927AEA-80D2-4FC0-8808-3DFC499BA564},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78442529,-88.16940905
793,1094601600000,MH2-T5,Utility,{C3B8A66A-12A2-40C4-B799-2C322FB0A53A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78473017,-88.17042232
794,1094601600000,MH2-T4,Utility,{E6CDF3C2-7092-465D-BD13-3214AE7A8C81},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7842361,-88.17144127
795,1094601600000,MH2-T3,Utility,{5B86F8AD-44FE-4C94-AA0E-0500A2CDF08E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78408857,-88.16993689
796,1094601600000,MH2-T1,Utility,{1F550456-54F2-47DE-BAB0-C697A78506E4},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78443384,-88.16846087
797,1094601600000,MH3-T6,Utility,{8454485E-84F8-4F9B-B546-B2B2A8C6FEB5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78359347,-88.17328095
798,1094601600000,MH3-T7,Utility,{89DFFB32-CF37-4985-990E-56440C6BE766},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78371805,-88.17356698
799,913334400000,MH3-T3,Utility,{14E2476F-52F3-45F5-9BF1-CFACA82E316B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78295926,-88.17254997
800,1094601600000,T7,Utility,{449F810D-F409-4F51-9207-772642A6E38C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78334973,-88.17546671
801,1094601600000,MH2-T8,Utility,{E12D08B9-64BC-4338-8188-EE2F8484EAC2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78471472,-88.17205838
802,1094601600000,MH2-T7,Utility,{42614B6B-6EAE-4D18-82AC-74AE46BCC0B1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78519109,-88.17070317
803,1094601600000,MH2-T6,Utility,{E27D4164-CA90-4576-B3D8-FC9AB1AFFD7B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78577682,-88.16920964
804,1094601600000,SC1-T4,Utility,{C0C8AF64-7199-490D-ABCA-8FC51769DC2F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78842484,-88.16582989
