OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,ConductorC,OWNER,OPERATINGC,Shape_Length,FacilityID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
604,67.13289319,380,380,OPN,RMT004,HOR,Utility,Distribution,27.503489343593507,POH -604,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78478412,-88.14212423
605,192.06088084,380,380,OPN,RMT004,HOR,Utility,Distribution,78.68242277296528,POH -605,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7844306,-88.14217536
606,614.56403429,380,380,OPN,RMT004,HOR,Utility,Distribution,251.7718811860231,POH -606,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78333045,-88.14233498
607,217.61834476,380,380,OPN,RMT004,HOR,Utility,Distribution,89.14722675695407,POH -607,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7821955,-88.14249877
608,97.38684165,380,380,OPN,RMT004,HOR,Utility,Distribution,39.89677995433801,POH -608,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78176807,-88.14257866
609,98.56009056,380,380,OPN,RMT004,HOR,Utility,Distribution,40.37575429022309,POH -609,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78150065,-88.14261464
610,252.08539885,380,380,OPN,RMT004,HOR,Utility,Distribution,103.27591691080626,POH -610,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78481438,-88.14067368
611,780.93874206,380,380,OPN,RMT004,HOR,Utility,Distribution,319.931484789447,POH -611,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78340378,-88.14085115
612,175.27528501,380,380,OPN,RMT004,HOR,Utility,Distribution,71.80512646849192,POH -612,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78209887,-88.14103087
613,89.91391265,380,380,OPN,RMT004,HOR,Utility,Distribution,36.70086271557599,POH -613,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78503612,-88.14666295
614,98.43764556,380,380,OPN,RMT004,HOR,Utility,Distribution,40.33017573118024,POH -614,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78516375,-88.14649448
615,98.50739052,380,380,OPN,RMT004,HOR,Utility,Distribution,40.3585197881705,POH -615,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78489357,-88.1465022
616,295.58159168,380,380,OPN,RMT004,HOR,Utility,Distribution,121.11052146997028,POH -616,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79060369,-88.13559558
617,53.43642148,380,380,OPN,RMT004,HOR,Utility,Distribution,21.82975593289473,POH -617,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79000574,-88.13139449
618,185.6549562,380,380,OPN,RMT004,HOR,Utility,Distribution,75.79073202259416,POH -618,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78857224,-88.13167443
619,1038.20908083,380,380,OPN,RMT004,HOR,Utility,Distribution,424.82373493513273,POH -619,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79133104,-88.12910684
620,448.07894423,380,380,OPN,RMT004,HOR,Utility,Distribution,183.3190846250635,POH -620,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78976376,-88.13323652
621,308.574184,380,380,OPN,RMT004,HOR,Utility,Distribution,126.23435229078216,POH -621,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7876262,-88.13566763
622,254.1946552,380,380,OPN,RMT004,HOR,Utility,Distribution,103.7610923745329,POH -622,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78827554,-88.13448319
623,374.76655699,380,380,OPN,RMT004,HOR,Utility,Distribution,152.98194950238255,POH -623,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79016834,-88.13715102
624,922.70766792,380,380,OPN,RMT004,HOR,Utility,Distribution,376.7382100768293,POH -624,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78045873,-88.13595671
625,15.68503658,380,380,OPN,RMT004,HOR,Utility,Distribution,6.425768969292233,POH -625,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78079859,-88.14600841
626,14.02976667,380,380,OPN,RMT004,HOR,Utility,Distribution,5.747464323917697,POH -626,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78083927,-88.14600486
627,204.80279403,380,380,OPN,RMT004,HOR,Utility,Distribution,83.91732808599107,POH -627,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79239055,-88.13083892
628,127.88477512,380,380,OPN,RMT004,HOR,Utility,Distribution,52.400821241991714,POH -628,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79284686,-88.13085612
629,187.49599696,380,380,OPN,RMT004,HOR,Utility,Distribution,76.54117207702555,POH -629,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79212101,-88.130075
630,111.20508244,380,380,OPN,RMT004,HOR,Utility,Distribution,45.39593883767622,POH -630,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79211348,-88.13062211
631,235.00470964,380,380,OPN,RMT004,HOR,Utility,Distribution,95.93325849136629,POH -631,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79209986,-88.13125663
632,334.57935693,380,380,OPN,RMT004,HOR,Utility,Distribution,137.0909238467318,POH -632,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79150608,-88.13322523
633,294.28997873,380,380,OPN,RMT004,HOR,Utility,Distribution,120.5810709129965,POH -633,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7906437,-88.13318538
634,61.93570322,380,380,OPN,RMT004,HOR,Utility,Distribution,25.28254877671393,POH -634,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79024058,-88.13305303
635,61.39674129,380,380,OPN,RMT004,HOR,Utility,Distribution,25.06246212949994,POH -635,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79023935,-88.13282692
636,60.60110307,380,380,OPN,RMT004,HOR,Utility,Distribution,24.737698523004955,POH -636,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79023878,-88.13260327
637,60.17692366,380,380,OPN,RMT004,HOR,Utility,Distribution,24.564720267782395,POH -637,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79024334,-88.13238193
638,247.13778106,380,380,OPN,RMT004,HOR,Utility,Distribution,100.96485859916058,POH -638,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79020105,-88.13184208
639,629.90719533,380,380,OPN,RMT004,HOR,Utility,Distribution,257.64965494130837,POH -639,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78938892,-88.13215573
640,97.44847552,380,380,OPN,RMT004,HOR,Utility,Distribution,39.86804988304993,POH -640,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78834729,-88.13229349
641,155.79442279,380,380,OPN,RMT004,HOR,Utility,Distribution,63.82354224409726,POH -641,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78803349,-88.13246054
642,157.46664033,380,380,OPN,RMT004,HOR,Utility,Distribution,64.48894559169186,POH -642,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79294271,-88.12827882
643,203.84515721,380,380,OPN,RMT004,HOR,Utility,Distribution,83.34530804555826,POH -643,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79273506,-88.12901426
644,88.24632098,380,380,OPN,RMT004,HOR,Utility,Distribution,36.15668510821689,POH -644,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79228784,-88.12953901
645,296.52426104,380,380,OPN,RMT004,HOR,Utility,Distribution,121.31425643156429,POH -645,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79247553,-88.12944274
646,171.10210843,380,380,OPN,RMT004,HOR,Utility,Distribution,70.10955802323706,POH -646,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79327811,-88.12956205
647,193.01831501,380,380,OPN,RMT004,HOR,Utility,Distribution,79.0463854435325,POH -647,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7927987,-88.12943449
648,188.74175625,380,380,OPN,RMT004,HOR,Utility,Distribution,77.23555106350878,POH -648,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79188992,-88.13049681
649,98.99420882,380,380,OPN,RMT004,HOR,Utility,Distribution,40.47272662111505,POH -649,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79162403,-88.13085455
650,218.15237647,380,380,OPN,RMT004,HOR,Utility,Distribution,89.18655549945754,POH -650,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7913561,-88.13131181
651,83.97753735,380,380,OPN,RMT004,HOR,Utility,Distribution,34.35109900064711,POH -651,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79107396,-88.13171569
652,214.4719487,380,380,OPN,RMT004,HOR,Utility,Distribution,87.57377846132087,POH -652,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79200748,-88.13231535
653,147.96849019,380,380,OPN,RMT004,HOR,Utility,Distribution,60.404347387381456,POH -653,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79197929,-88.13297502
654,191.11100823,380,380,OPN,RMT004,HOR,Utility,Distribution,78.30692831470418,POH -654,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79222698,-88.13325837
655,177.3863222,380,380,OPN,RMT004,HOR,Utility,Distribution,72.41027490716456,POH -655,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79023339,-88.13349169
656,182.79350136,380,380,OPN,RMT004,HOR,Utility,Distribution,74.61744942359226,POH -656,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79022225,-88.1341519
657,199.40636902,380,380,OPN,RMT004,HOR,Utility,Distribution,81.39881436983708,POH -657,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79021335,-88.13485256
658,98.65742615,380,380,OPN,RMT004,HOR,Utility,Distribution,40.27269897296562,POH -658,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79020369,-88.13539887
659,195.8363311,380,380,OPN,RMT004,HOR,Utility,Distribution,80.23958996008783,POH -659,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78949598,-88.13554466
660,485.71779567,380,380,OPN,RMT004,HOR,Utility,Distribution,198.78622236923985,POH -660,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78861723,-88.13542217
661,111.70266238,380,380,OPN,RMT004,HOR,Utility,Distribution,45.594904063689675,POH -661,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78630319,-88.13960804
662,42.41518214,380,380,OPN,RMT004,HOR,Utility,Distribution,17.37499110934234,POH -662,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78604016,-88.14200216
663,108.39892999,380,380,OPN,RMT004,HOR,Utility,Distribution,44.246441299300024,POH -663,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7862712,-88.14178262
664,120.56853616,380,380,OPN,RMT004,HOR,Utility,Distribution,49.21455514187605,POH -664,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78628015,-88.14136335
665,186.49784182,380,380,OPN,RMT004,HOR,Utility,Distribution,76.12570210994893,POH -665,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7862937,-88.14050321
666,95.20414887,380,380,OPN,RMT004,HOR,Utility,Distribution,38.86060145086448,POH -666,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78630147,-88.13998734
667,86.91579706,380,380,OPN,RMT004,HOR,Utility,Distribution,35.61004279436962,POH -667,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78618476,-88.13981731
668,110.08913881,380,380,OPN,RMT004,HOR,Utility,Distribution,44.937106680220325,POH -668,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78531866,-88.1418607
669,397.30857934,380,380,OPN,RMT004,HOR,Utility,Distribution,162.7781518826592,POH -669,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78697736,-88.14357327
670,173.77506235,380,380,OPN,RMT004,HOR,Utility,Distribution,71.11064323691848,POH -670,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78027632,-88.13770703
671,97.88114681,380,380,OPN,RMT004,HOR,Utility,Distribution,39.95023274395938,POH -671,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78010351,-88.13807688
672,233.78358315,380,380,OPN,RMT004,HOR,Utility,Distribution,95.41886187526545,POH -672,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.780138,-88.13868313
673,96.41285623,380,380,OPN,RMT004,HOR,Utility,Distribution,39.495427911072476,POH -673,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78078214,-88.13752137
674,101.93341463,380,380,OPN,RMT004,HOR,Utility,Distribution,41.7583662257099,POH -674,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78105253,-88.13748036
675,141.55463889,380,380,OPN,RMT004,HOR,Utility,Distribution,57.990018848164816,POH -675,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78138509,-88.13743745
676,44.93963788,380,380,OPN,RMT004,HOR,Utility,Distribution,18.410363002507246,POH -676,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7816399,-88.13740603
677,507.15367768,380,380,OPN,RMT004,HOR,Utility,Distribution,207.76504228507122,POH -677,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78259273,-88.13727318
678,719.47908139,380,380,OPN,RMT004,HOR,Utility,Distribution,293.8764672066565,POH -678,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7839949,-88.13799235
679,294.44940831,380,380,OPN,RMT004,HOR,Utility,Distribution,120.1878573280382,POH -679,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78527702,-88.13962766
680,168.79091877,380,380,OPN,RMT004,HOR,Utility,Distribution,68.895852208723,POH -680,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78172819,-88.13770624
681,134.81330276,380,380,OPN,RMT004,HOR,Utility,Distribution,55.05666973856903,POH -681,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78522799,-88.14039509
682,284.88966527,380,380,OPN,RMT004,HOR,Utility,Distribution,116.71378916856938,POH -682,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78364273,-88.13930102
683,260.31039359,380,380,OPN,RMT004,HOR,Utility,Distribution,106.6422762485223,POH -683,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78289821,-88.13939837
684,130.03302106,380,380,OPN,RMT004,HOR,Utility,Distribution,53.270091441427965,POH -684,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78157744,-88.1380365
685,392.50636022,380,380,OPN,RMT004,HOR,Utility,Distribution,160.79979489876425,POH -685,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7826472,-88.13790287
686,162.24511894,380,380,OPN,RMT004,HOR,Utility,Distribution,66.36775483131431,POH -686,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78783374,-88.13396599
687,179.4073568,380,380,OPN,RMT004,HOR,Utility,Distribution,73.39000336230669,POH -687,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78747929,-88.13437594
688,170.58940847,380,380,OPN,RMT004,HOR,Utility,Distribution,69.77998643773437,POH -688,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78711643,-88.13479627
689,453.77593608,380,380,OPN,RMT004,HOR,Utility,Distribution,185.9039824858856,POH -689,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78465106,-88.13916963
690,130.23959236,380,380,OPN,RMT004,HOR,Utility,Distribution,53.35518099708043,POH -690,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78193295,-88.13799096
691,347.98662108,380,380,OPN,RMT004,HOR,Utility,Distribution,142.3102436965683,POH -691,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78775424,-88.14504463
692,333.41264396,380,380,OPN,RMT004,HOR,Utility,Distribution,136.24160960504506,POH -692,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78747915,-88.14585317
693,55.3323871,380,380,OPN,RMT004,HOR,Utility,Distribution,22.669719518865694,POH -693,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78635853,-88.14364117
694,45.84690301,380,380,OPN,RMT004,HOR,Utility,Distribution,18.78366417568198,POH -694,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78539585,-88.14206184
695,77.98204988,380,380,OPN,RMT004,HOR,Utility,Distribution,31.831357100016653,POH -695,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78751904,-88.14483584
696,103.92638457,380,380,OPN,RMT004,HOR,Utility,Distribution,42.42076682182015,POH -696,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78630026,-88.13921278
697,206.52624069,380,380,OPN,RMT004,HOR,Utility,Distribution,84.48809202555518,POH -697,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78708525,-88.13627542
698,46.95303578,380,380,OPN,RMT004,HOR,Utility,Distribution,19.20693690101846,POH -698,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78821172,-88.13500526
699,101.81441972,380,380,OPN,RMT004,HOR,Utility,Distribution,41.64880739094378,POH -699,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7880575,-88.13518395
700,158.20618168,380,380,OPN,RMT004,HOR,Utility,Distribution,64.82209863063997,POH -700,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78998139,-88.13556889
701,40.10930489,380,380,OPN,RMT004,HOR,Utility,Distribution,16.372957346185576,POH -701,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79015545,-88.13791146
702,241.29749179,380,380,OPN,RMT004,HOR,Utility,Distribution,98.49921065255853,POH -702,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79018946,-88.13602186
703,88.65953396,380,380,OPN,RMT004,HOR,Utility,Distribution,36.24785335059842,POH -703,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78869216,-88.13213388
704,149.77798223,380,380,OPN,RMT004,HOR,Utility,Distribution,61.27057829954053,POH -704,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78912937,-88.13393061
705,12.24003684,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000039203460242,POH -705,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78015069,-88.17894568
706,361.20250428,380,380,OPN,RMT004,HOR,Utility,Distribution,147.8544408990925,POH -706,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77970508,-88.17865432
707,711.29877864,380,380,OPN,RMT004,HOR,Utility,Distribution,290.53883362714294,POH -707,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.80085779,-88.15551628
708,33.16543011,380,380,OPN,RMT004,HOR,Utility,Distribution,13.540647610767362,POH -708,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.80080631,-88.15686151
709,718.06577883,380,380,OPN,RMT004,HOR,Utility,Distribution,293.1599499532871,POH -709,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79926104,-88.1586441
710,34.27626825,380,380,OPN,RMT004,HOR,Utility,Distribution,14.000024081825314,POH -710,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79923641,-88.15990171
711,720.92971942,380,380,OPN,RMT004,HOR,Utility,Distribution,294.32962048125637,POH -711,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79925036,-88.16372889
712,694.63205075,380,380,OPN,RMT004,HOR,Utility,Distribution,283.59304554005826,POH -712,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79923698,-88.16944096
713,833.92262543,380,380,OPN,RMT004,HOR,Utility,Distribution,340.5320657888883,POH -713,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78212156,-88.17407562
714,13.95025261,380,380,OPN,RMT004,HOR,Utility,Distribution,5.7110231688088255,POH -714,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7992196,-88.16818052
715,849.96301384,380,380,OPN,RMT004,HOR,Utility,Distribution,347.0089752722652,POH -715,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79924164,-88.16660887
716,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915271643552634,POH -716,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77273332,-88.16311553
717,131.17764218,380,380,OPN,RMT004,HOR,Utility,Distribution,53.533757931381096,POH -717,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77267331,-88.16405815
718,127.44980041,380,380,OPN,RMT004,HOR,Utility,Distribution,52.01760744992001,POH -718,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77877495,-88.17848792
719,202.51870773,380,380,OPN,RMT004,HOR,Utility,Distribution,82.65492721268905,POH -719,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77872899,-88.17983858
720,166.63979941,380,380,OPN,RMT004,HOR,Utility,Distribution,68.2588061543374,POH -720,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77495563,-88.17550814
721,73.06685002,380,380,OPN,RMT004,HOR,Utility,Distribution,29.932574704414193,POH -721,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78180089,-88.13738306
722,325.90038647,380,380,OPN,RMT004,HOR,Utility,Distribution,133.03227448457946,POH -722,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7875207,-88.14409544
723,81.43645987,380,380,OPN,RMT004,HOR,Utility,Distribution,33.241074181877146,POH -723,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78629696,-88.14099369
724,228.99584159,380,380,OPN,RMT004,HOR,Utility,Distribution,93.47194989647971,POH -724,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78649478,-88.1382511
725,64.23175994,380,380,OPN,RMT004,HOR,Utility,Distribution,26.316261448600912,POH -725,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78618518,-88.14198356
726,103.914744,380,380,OPN,RMT004,HOR,Utility,Distribution,42.56900377536062,POH -726,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7772843,-88.15092851
727,71.78352184,380,380,OPN,RMT004,HOR,Utility,Distribution,29.406640896252878,POH -727,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77840876,-88.15089659
728,340.48328625,380,380,OPN,RMT004,HOR,Utility,Distribution,139.34803949914277,POH -728,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77838473,-88.17793964
729,182.49942915,380,380,OPN,RMT004,HOR,Utility,Distribution,74.65762712732436,POH -729,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78035507,-88.17913079
730,124.87526965,380,380,OPN,RMT004,HOR,Utility,Distribution,51.06042081413905,POH -730,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79303001,-88.12855829
731,83.98663264,380,380,OPN,RMT004,HOR,Utility,Distribution,34.39770444229427,POH -731,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77024136,-88.20477128
732,1805.36632518,380,380,OPN,RMT004,HOR,Utility,Distribution,738.6570339874489,POH -732,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77051052,-88.18646181
733,174.70422432,380,380,OPN,RMT004,HOR,Utility,Distribution,71.29222519672608,POH -733,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76929635,-88.18849882
734,92.6443808,380,380,OPN,RMT004,HOR,Utility,Distribution,37.81536582325367,POH -734,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77661872,-88.1862318
735,3729.29359847,380,380,OPN,RMT004,HOR,Utility,Distribution,1521.9963613788414,POH -735,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76927064,-88.19699606
736,227.70793323,380,380,OPN,RMT004,HOR,Utility,Distribution,92.92157598224578,POH -736,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76928538,-88.18975479
737,61.51863618,380,380,OPN,RMT004,HOR,Utility,Distribution,25.176735777287586,POH -737,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7699401,-88.20356968
738,335.09172803,380,380,OPN,RMT004,HOR,Utility,Distribution,136.786691278383,POH -738,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77000877,-88.20420608
739,605.18236051,380,380,OPN,RMT004,HOR,Utility,Distribution,247.90901918979353,POH -739,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77576526,-88.18609111
740,391.07722503,380,380,OPN,RMT004,HOR,Utility,Distribution,160.196346009909,POH -740,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77329589,-88.18612631
741,12.24995101,380,380,OPN,RMT004,HOR,Utility,Distribution,4.999984578826829,POH -741,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77013185,-88.20482038
742,794.50640186,380,380,OPN,RMT004,HOR,Utility,Distribution,325.23083887790307,POH -742,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77760775,-88.18557595
743,110.02323484,380,380,OPN,RMT004,HOR,Utility,Distribution,44.908710262325336,POH -743,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77856348,-88.18504733
744,12.24945899,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000123040982714,POH -744,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77859195,-88.18526822
745,10.44014242,380,380,OPN,RMT004,HOR,Utility,Distribution,4.273188270026739,POH -745,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77492233,-88.18611526
746,603.27263437,380,380,OPN,RMT004,HOR,Utility,Distribution,246.216546075932,POH -746,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77866809,-88.18205226
747,119.25421591,380,380,OPN,RMT004,HOR,Utility,Distribution,48.66449952122094,POH -747,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76929221,-88.18911892
748,401.80118207,380,380,OPN,RMT004,HOR,Utility,Distribution,164.5918366607126,POH -748,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77438377,-88.18611944
749,466.11561849,380,380,OPN,RMT004,HOR,Utility,Distribution,190.25143055245235,POH -749,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77861212,-88.18401033
750,84.33865174,380,380,OPN,RMT004,HOR,Utility,Distribution,34.54624093753096,POH -750,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77598626,-88.15834838
751,116.09599096,380,380,OPN,RMT004,HOR,Utility,Distribution,47.56448392578199,POH -751,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78553512,-88.14370564
752,15.2879176,380,380,OPN,RMT004,HOR,Utility,Distribution,6.264505285583175,POH -752,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79543898,-88.15725961
753,12.24477613,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000110066634225,POH -753,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7949382,-88.15679181
754,40.0038037,380,380,OPN,RMT004,HOR,Utility,Distribution,16.32959187565914,POH -754,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78051839,-88.17942761
