OBJECTID,FacilityID,FeederID,OperatingV,Installati,RatedKVA,OWNER,OPERATINGC,CONSTRUC_1,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
138,479,RMT001,150,139795200000,100,Utility,Distribution,Underground,{E6ABFAB3-6276-401C-B554-82F35D49BBDF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78173354,41.78173354
139,480,RMT001,150,139795200000,100,Utility,Distribution,Underground,{6539B3B1-6366-48D8-A53C-7A2A57B4B353},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78206759,41.78206759
140,481,RMT001,150,139795200000,100,Utility,Distribution,Underground,{93BF4433-68B1-4BE6-BFA4-E47F95899FAB},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78230186,41.78230186
141,482,RMT001,150,139795200000,100,Utility,Distribution,Underground,{AA497162-03FB-46D0-9419-CD95E190B4B8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78290391,41.78290391
142,483,RMT001,150,139795200000,100,Utility,Distribution,Underground,{95EF964A-7A10-4251-BC2E-98EEA881AF1F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78318637,41.78318637
143,484,RMT001,150,139795200000,100,Utility,Distribution,Underground,{FEC27D6D-AC59-48B1-9743-D638E68C15B7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78338844,41.78338844
144,485,RMT001,150,925948800000,100,Utility,Distribution,Underground,{3E730D80-DB68-4F84-8E56-F66F4561807E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78618168,41.78618168
145,486,RMT001,150,134352000000,100,Utility,Distribution,Underground,{B55B688F-0D73-446B-A423-EDF9E804A2AC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78324746,41.78324746
146,487,RMT001,150,134352000000,100,Utility,Distribution,Underground,{04165276-B252-4824-879E-F8A3CA7D4B5A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78299577,41.78299577
147,488,RMT003,150,134352000000,100,Utility,Distribution,Underground,{38C550A9-847E-43FF-B046-9F12FEE4634F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78443478,41.78443478
148,489,RMT001,150,134352000000,50,Utility,Distribution,Underground,{EF1ED80C-7032-4812-9845-1DDC114E3323},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78948171,41.78948171
149,490,RMT001,150,134352000000,100,Utility,Distribution,Underground,{F4BC1583-9AF2-461D-B333-0263AB65E5BF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78847705,41.78847705
150,491,RMT001,150,342662400000,100,Utility,Distribution,Underground,{8B66961C-D8A5-447A-A063-45C924FECC69},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78926093,41.78926093
151,492,RMT001,150,342662400000,100,Utility,Distribution,Underground,{EB0152FA-1BFA-4279-BD52-B65784171521},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78911887,41.78911887
152,493,RMT001,150,342662400000,100,Utility,Distribution,Underground,{58CF6856-5D3E-49EC-9FE9-CD1701987607},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79284211,41.79284211
153,494,RMT001,150,342662400000,50,Utility,Distribution,Underground,{E51BBA3C-F3F2-49D9-A3D4-11D106B26A11},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79310322,41.79310322
154,495,RMT001,150,342662400000,50,Utility,Distribution,Underground,{EF61F9FA-A877-4CB6-9040-67382FCD6578},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79232218,41.79232218
155,496,RMT001,150,342662400000,50,Utility,Distribution,Underground,{4414FA2F-904D-455E-B1C0-FE4B8B037AAE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7921963,41.7921963
156,497,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{22C4E586-1B1A-4427-B979-7C111D6A992D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78693934,41.78693934
157,498,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{03F6C934-CE28-4D27-A031-7D3BA8A60BB8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78733595,41.78733595
158,499,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{E5CEECAF-5B43-4888-863B-1BEC05B85C6B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78784676,41.78784676
159,500,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{F330B274-2E19-4297-BEF3-A879D80F0168},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7878951,41.7878951
160,501,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{2EA3FD58-902C-4A05-86B9-E2484A4FA4A8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78743105,41.78743105
161,502,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{58236E5C-F3DE-4399-AFC5-CBB9944440A4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78728915,41.78728915
162,503,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{1135D5F1-AD5C-46B2-B6C2-AE07363B8FE2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78738308,41.78738308
163,504,RMT001,150,1028851200000,100,Utility,Distribution,Underground,{28E0ECA4-BE49-4FA0-B22A-D0DBACAFFC68},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78815712,41.78815712
164,505,RMT001,150,925948800000,100,Utility,Distribution,Underground,{9475F7B1-5AB4-495F-BB5E-FDC280E588BF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78609593,41.78609593
165,506,RMT001,150,925948800000,100,Utility,Distribution,Underground,{2FBFAEE1-796F-4622-BFB7-66ACCA8D4501},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78635637,41.78635637
166,507,RMT001,150,925948800000,100,Utility,Distribution,Underground,{D2711192-CF84-4B63-BE1B-4CD0B1582CB7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78634027,41.78634027
167,508,RMT001,150,166147200000,50,Utility,Distribution,Underground,{5188D103-95D8-4A4A-98DC-9345481775BE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78636147,41.78636147
168,509,RMT001,150,166147200000,100,Utility,Distribution,Underground,{32B0B3D6-C363-428B-B1E7-BA4CBFD86C19},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78776007,41.78776007
169,510,RMT001,150,166147200000,100,Utility,Distribution,Underground,{5F7F07F3-8492-4C8E-B385-1BC164B4C60F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78715711,41.78715711
170,511,RMT001,150,73958400000,500,Utility,Distribution,Overhead,{24487EA0-C0D5-4C71-9099-6ED2FF478A11},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79162039,41.79162039
171,512,RMT001,150,73958400000,500,Utility,Distribution,Underground,{BB925124-12FF-4B39-99EF-58FB5EB4B842},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78565376,41.78565376
172,513,RMT001,150,73958400000,500,Utility,Distribution,Overhead,{33359A99-2E54-44F2-96E3-9B81931B4F86},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79379524,41.79379524
173,514,RMT001,150,73958400000,500,Utility,Distribution,Underground,{5F0E534D-CA63-4BCE-AD7E-0201B5BCCBAC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78568356,41.78568356
174,515,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{34FDF941-A177-464D-BE7A-7D56452E6A1F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77795606,41.77795606
175,516,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{03C44BF3-1F82-4BDB-A946-A5642595B016},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77793298,41.77793298
176,517,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{01344086-5664-4691-81DF-C3E8C91A95CE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77789938,41.77789938
177,518,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{93193F38-05EE-4C24-86A6-564C63E6C6D6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77787531,41.77787531
178,519,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{16BD6AC5-7297-443D-A11D-2B3C1B430357},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77780352,41.77780352
179,520,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{03876AC5-292B-431A-BDEF-E2A75BB70B18},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77778285,41.77778285
180,521,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{BE92AB1A-6367-4A98-BA7C-8F6267C0E8C0},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7777945,41.7777945
181,522,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{EC5B1A2C-D6C2-47EF-8C47-B3FCD5AF125E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77714171,41.77714171
182,523,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{78FC04E0-788D-4963-A11F-E67CE84427A1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.776675,41.776675
183,524,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{90128CDC-CD3A-4971-A76E-FD4FF6F916AC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77665368,41.77665368
184,525,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{56F7C698-F17E-42AF-985B-A6AB80069E76},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77669369,41.77669369
185,526,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{A2C906A2-4489-421A-9004-04D5629975D2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77664555,41.77664555
186,527,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{F231A528-8586-49BB-9E36-DE5060876F17},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77656959,41.77656959
187,528,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{963107E6-3B59-49CC-9237-95F4070AED9C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77662441,41.77662441
188,529,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{DB638936-210F-4E9F-990A-EBF929D6552B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77617531,41.77617531
189,530,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{B9B84CDE-872B-4E6F-AE9E-5F9E994A8CFC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77870939,41.77870939
190,531,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{DE7ED789-54A9-4495-A43A-153368C6AFC5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77665673,41.77665673
191,532,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{808AE955-2648-44B4-B192-67FBFB20279B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77610079,41.77610079
192,533,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{C1E2C8C8-0825-4343-8F5D-9A42750835E3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77368381,41.77368381
193,534,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{6ABB3B1E-031C-44D0-8646-FC2CF5BBCEEA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77472815,41.77472815
194,535,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{FC164B3E-EE3A-4EB4-ACA7-C03D4F6E215D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77377889,41.77377889
195,536,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{6758D206-2B3C-4E23-A874-994F7F1232A6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7737134,41.7737134
196,537,RMT002,380,971308800000,0,Utility,Distribution,Overhead,{56B9E1D5-890F-4600-A4E7-AE5F9BCF5015},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77485288,41.77485288
197,538,RMT002,380,971308800000,0,Utility,Distribution,Overhead,{C41D43A8-9166-49DF-A5D4-1BC1A515890B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77490203,41.77490203
198,539,RMT002,380,971308800000,0,Utility,Distribution,Overhead,{A2887B9B-8614-48AA-B44F-5E85BA450DC6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7749147,41.7749147
199,540,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{90357310-F4D2-456D-89F9-29DBC8CBFD40},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7736693,41.7736693
200,541,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{C596B41C-E1DA-4536-8367-62A5729C17CD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77739977,41.77739977
201,542,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{48646EB2-396D-4D06-98CB-6F5444972040},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77562771,41.77562771
202,543,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{2FC2EDDE-0EB9-478F-9188-015801339DF7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77479273,41.77479273
203,544,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{F37C54F4-8B0C-40DE-BEEC-8F3CABB36FD9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77328246,41.77328246
204,545,RMT002,380,971308800000,75,Utility,Distribution,Overhead,{C706B056-EED8-4379-A86A-A436F65F0E9C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77856864,41.77856864
205,546,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{455CBB81-1184-41C5-A58C-5C55733B5EE4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77709006,41.77709006
206,547,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{2C81AEE3-D39C-4027-9E09-73F71256C6E7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77645997,41.77645997
207,548,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{C347CD8F-DBB8-4DD9-B2AF-8267FF8F70AF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77382698,41.77382698
208,549,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{BE4D0FAA-1F5D-41D2-922C-E7529847D443},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77463787,41.77463787
209,550,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{11C4A70F-B185-47BC-9BAD-CCFF0671B453},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77527014,41.77527014
210,551,RMT002,380,802310400000,50,Utility,Distribution,Overhead,{240A72E3-7E76-40B9-BE0A-AE75E893580C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77533204,41.77533204
211,552,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{381BFA6A-9BFD-42D7-9BB2-056F847910AA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77478206,41.77478206
212,553,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{862616A6-878B-4E36-947B-EE07537903E4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77331588,41.77331588
213,554,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{C0B8C70B-FCA3-42B8-97BC-9110616C5886},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77356673,41.77356673
214,555,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{49653A55-98CF-498D-9FC2-CEB8C782F71C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77625552,41.77625552
215,556,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{BE283324-2C97-4BAE-9F41-97DFE587CE91},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77561599,41.77561599
216,557,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{72286FAD-962A-461C-8394-EBF8DA35A2D8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77673484,41.77673484
217,558,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{7066289B-9AE0-4A71-BEA3-89C74C450B0C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77726841,41.77726841
218,559,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{EEA376BA-561E-4FA5-B696-C772BB90B88C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77804963,41.77804963
219,560,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{243BFD8C-3D28-40B0-8335-B4DEEA152DE4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77710556,41.77710556
220,561,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{9CDB5BEF-05AA-4481-9C9C-FE802FDE2942},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7762108,41.7762108
221,562,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{793F7463-7C4A-4E6C-B990-D30030C8A747},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77590095,41.77590095
222,563,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{6C702955-8904-4689-9D72-EF4431D51811},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7756317,41.7756317
223,564,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{D7BA1C31-F3EC-4148-AA82-342255464A0E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77619979,41.77619979
224,565,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{B7E335EA-34AE-4B17-9434-24D0D8304786},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77528162,41.77528162
225,566,RMT002,380,971308800000,50,Utility,Distribution,Overhead,{54423FAC-5319-4316-A971-B63999F4CE02},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77488377,41.77488377
226,567,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{32F3A1F1-58E4-48DA-A91E-B0B61229E30A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77579839,41.77579839
227,568,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{5CDA6968-CAAD-49BA-BDC5-ADA6CBD9982F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77580682,41.77580682
228,569,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{FC8DAAFD-D52F-4378-A7D6-A1B7D0B970CC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7758239,41.7758239
229,570,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{6F685994-30FE-4CD4-995F-FD1F1C64A52F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77578283,41.77578283
230,571,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{0970204F-E595-47E3-AE7F-E0869E77A54F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77573688,41.77573688
231,572,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{A5F2D2D5-5474-4134-AF61-58ACEDA6B5F2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77572987,41.77572987
232,573,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{43504A14-5AC9-44E4-982F-1C7499C8616A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77576897,41.77576897
233,574,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{8A3077DF-0535-4E00-8AD5-6795AE5D0121},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77571603,41.77571603
234,575,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{0ACF1954-0B3D-4734-B562-B7139615EF31},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77567271,41.77567271
235,576,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{EFA1516C-C890-4120-88B6-B5DBB6345B0B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77671719,41.77671719
236,577,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{0FCCB7CF-95BF-4964-9363-3C477BAFDF2B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77674239,41.77674239
237,578,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{7CB70F5B-C4A4-4E6C-8A22-9DFB8CFCA3BD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77676949,41.77676949
238,579,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{28499445-08E8-4214-B67B-1A17B69889D5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77678552,41.77678552
239,580,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{8BF64935-DE4E-49E5-B0FE-ACEF21C20D4A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77672622,41.77672622
240,581,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{2071E3CA-CF82-4D39-AA10-62BD596793CD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7756518,41.7756518
241,582,RMT002,380,971308800000,25,Utility,Distribution,Overhead,{EE6DABAC-B76E-46AA-919E-CE35D4E06440},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77564494,41.77564494
