OBJECTID,FacilityID,MeasuredLe,FeederID,NominalVol,OperatingV,ConductorT,BackfillMa,CableCount,InConduitI,OWNER,OPERATINGC,Shape_Length,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
142,PUG-142,304.37141852,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,124.21098886483603,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7703969,-88.16730387
143,PUG-143,876.5597279,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,358.38475489187647,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7720454,-88.16670874
144,PUG-144,407.40845827,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,166.54866415544717,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76915645,-88.16688759
145,PUG-145,276.76384939,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,113.36234688277037,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77010963,-88.16580156
146,PUG-146,401.94991308,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,164.39299378300618,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76926471,-88.16583933
147,PUG-147,299.36272392,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,122.17597365280295,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77035465,-88.17252461
148,PUG-148,395.08333433,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,161.71265458495836,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77009969,-88.17169632
149,PUG-149,430.78970014,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,175.94639888064322,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76929873,-88.17230697
150,PUG-150,401.25659341,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,164.3264129612129,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76865754,-88.17807693
151,PUG-151,636.21481103,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,260.59513643006295,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77025811,-88.17566333
152,PUG-152,340.55926169,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,138.98508760676535,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77131308,-88.17224048
153,PUG-153,419.85088786,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,171.52689792898207,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76908661,-88.17618434
154,PUG-154,546.82394152,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,223.15418209805546,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7710791,-88.17674113
155,PUG-155,350.04610559,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,143.34085118424753,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76965545,-88.17777835
156,PUG-156,614.71270125,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,251.42102936803673,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76701826,-88.17555567
157,PUG-157,481.84809496,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,196.97780370164006,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76701335,-88.17425954
158,PUG-158,346.23437597,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,141.813391314207,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76788329,-88.1739498
159,PUG-159,445.39101607,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,182.18601670660894,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76709364,-88.17664
160,PUG-160,337.95028326,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,138.12499889715966,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77114225,-88.17819637
161,PUG-161,344.4302732,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,141.05761536493492,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77055814,-88.17769679
162,PUG-162,300.97335984,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,122.84959052648128,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76823827,-88.17201666
163,PUG-163,284.44274413,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,116.07867233869482,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7673622,-88.17112388
164,PUG-164,221.13231102,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,90.24650090353029,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76725117,-88.17203843
165,PUG-165,374.34825644,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,153.26151507623524,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76765507,-88.17247978
166,PUG-166,248.80248286,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,101.53419294302104,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77045938,-88.16629338
167,PUG-167,177.2284862,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,72.4491524142475,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76832749,-88.18333292
168,PUG-168,57.96491172,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,23.696860659225802,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7682928,-88.18301174
169,PUG-169,53.3288536,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,21.803498245579053,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76818495,-88.18286734
170,PUG-170,175.54620601,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,71.7412155149555,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7679736,-88.18255891
171,PUG-171,54.57467418,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,22.348108487966467,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7677758,-88.18227709
172,PUG-172,52.48915966,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,21.484055938105016,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7685296,-88.18320868
173,PUG-173,168.57339843,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,68.93147844304704,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76871508,-88.18297744
174,PUG-174,49.1916062,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,20.147346407966666,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76844187,-88.18184259
175,PUG-175,108.15779123,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,44.233425720394656,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76888321,-88.18211229
176,PUG-176,70.56047664,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,28.898361088440538,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76905813,-88.18223118
177,PUG-177,153.20855357,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,62.675086826441834,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76866185,-88.18189883
178,PUG-178,139.1452875,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,56.886162659703345,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76943938,-88.18373346
179,PUG-179,128.72789703,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,52.60703895165821,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76954718,-88.18215851
180,PUG-180,144.00826628,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,58.881176148643206,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76834509,-88.18338095
181,PUG-181,219.60052627,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,89.80397770414778,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76937837,-88.18216695
182,PUG-182,5.70059648,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.3345675617961823,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7683165,-88.18354843
183,PUG-183,5.49530722,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.2504835064057844,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76830148,-88.18354409
184,PUG-184,58.24491067,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,23.85287927015138,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.769272,-88.18357863
185,PUG-185,58.65332618,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,24.022078435412194,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76911472,-88.18353699
186,PUG-186,290.74408226,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,118.83563661639917,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76924807,-88.18327056
187,PUG-187,368.49365324,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,150.63623184385528,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76941838,-88.18255419
188,PUG-188,341.58077778,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,139.4075189638822,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76649786,-88.17684203
189,PUG-189,240.21521971,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,98.06099071755042,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77333831,-88.1644332
190,PUG-190,258.33235357,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,105.82113801683823,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77772899,-88.15939836
191,PUG-191,50.33528376,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,20.620338379347555,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77889673,-88.15289763
192,PUG-192,326.58756392,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,133.5579566979564,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7737747,-88.16591546
193,PUG-193,148.60372275,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,60.84583922199057,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7782798,-88.15930882
194,PUG-194,349.62800603,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,143.00534020639225,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77898106,-88.15899296
195,PUG-195,12.00000001,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.897852126445717,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77824189,-88.1580016
196,PUG-196,255.38939595,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,104.55091664825362,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7785652,-88.15793772
197,PUG-197,154.50156221,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,63.09798225470014,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77894248,-88.15827457
198,PUG-198,112.41341387,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,45.97779861547626,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7785138,-88.15938831
199,PUG-199,12.64332188,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,5.161370369736036,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77322769,-88.16491534
200,PUG-200,12,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.89839859087268,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77323694,-88.1648719
201,PUG-201,11.99999998,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.9139955921507905,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77322047,-88.16502852
202,PUG-202,11.99999999,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.91369977563988,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77325187,-88.16504179
203,PUG-203,206.64575597,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,84.51570051768458,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77330049,-88.16532186
204,PUG-204,81.75236236,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,33.45495740818377,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7787477,-88.15131488
205,PUG-205,6.26328793,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.5657858739997716,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77880973,-88.15081201
206,PUG-206,189.08845931,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,77.28103815232241,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7789981,-88.15098439
207,PUG-207,11.99999998,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.915911524282992,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77875212,-88.150768
208,PUG-208,225.10940215,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,91.9560366956996,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7786683,-88.1498729
209,PUG-209,285.8953737,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,116.87256231779698,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77877285,-88.14985494
210,PUG-210,11.99999999,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.9159558406882775,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77878503,-88.15076769
211,PUG-211,207.68413581,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,84.82018589386065,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7786913,-88.15050706
212,PUG-212,121.49130788,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,49.757926456354916,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77897648,-88.14953196
213,PUG-213,75.37038107,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,30.87243606156982,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77871377,-88.14955449
214,PUG-214,37.38581875,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,15.308123049065102,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77869653,-88.15081333
215,PUG-215,187.71084274,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,76.67761142815372,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7787224,-88.15045664
216,PUG-216,21.76202968,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,8.904087171862173,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77879595,-88.15020915
217,PUG-217,12.48445651,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,5.1143819428443456,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77878353,-88.15079143
218,PUG-218,10.97514142,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.495990749789561,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77875142,-88.15079435
219,PUG-219,116.56812447,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,47.58376906058942,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77909397,-88.15244672
220,PUG-220,76.66004257,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,31.294633889177927,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7790818,-88.15210276
221,PUG-221,110.59242423,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,45.144396995495114,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77906972,-88.15177228
222,PUG-222,85.37574023,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,34.857429870234625,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77905799,-88.15142216
223,PUG-223,81.45438513,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,33.2465873730564,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77242013,-88.15574869
224,PUG-224,12,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.909050944957431,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77235906,-88.14595162
225,PUG-225,11.25159179,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.602459304839366,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77233357,-88.145926
226,PUG-226,180.74863355,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,73.88094163344498,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76967345,-88.181741
227,PUG-227,570.07202101,RMT002,150,150,OPN,SOIL,1,N,Utility,Distribution,233.00434458626867,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76996424,-88.17372065
228,PUG-228,4.56255053,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,1.8640288663621358,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77770353,-88.17713034
229,PUG-229,4.29249944,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,1.753645530971365,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77767898,-88.17704995
230,PUG-230,446.33376646,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,182.51258896734376,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77686741,-88.17660992
231,PUG-231,336.8120731,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,137.6299733601945,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77844503,-88.17747779
232,PUG-232,9.12521359,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,3.733917330436988,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77770187,-88.1771018
233,PUG-233,233.55805401,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,95.56921766031388,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77792466,-88.17729892
234,PUG-234,235.33279865,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,96.14157529087367,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77805559,-88.17619102
235,PUG-235,200.26909363,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,81.82943634609254,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77710069,-88.17569176
236,PUG-236,228.83429962,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,93.74393187878168,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77828329,-88.17405828
237,PUG-237,460.69218871,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,188.1111951502826,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77820859,-88.17327854
238,PUG-238,55.58051938,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,22.729369154183665,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77791517,-88.17410399
239,PUG-239,219.7058736,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,89.76945314057359,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77769621,-88.17450436
240,PUG-240,179.87291484,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,73.49722293049241,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77739173,-88.17511348
241,PUG-241,4.21640827,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,1.722729228695035,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77770171,-88.17707095
242,PUG-242,452.55258704,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,184.9070007501395,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77591378,-88.17031784
243,PUG-243,290.52775203,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,119.00057734761533,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7751507,-88.17481831
244,PUG-244,295.96362632,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,121.182597979109,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77627231,-88.1738917
245,PUG-245,282.88812191,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,115.50430230874393,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77620655,-88.17201307
246,PUG-246,294.72002917,RMT002,150,150,OPN,SOIL,3,N,Utility,Distribution,120.68452041931923,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77550204,-88.17363218
