OBJECTID,MeasuredLe,NominalVol,OperatingV,FeederID,ConductorC,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType
175,25.42847758,30,160,RMT001,HOR,Y,Utility,Service,10.392749884394988,SOH-175,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
176,51.27617943,30,160,RMT001,HOR,Y,Utility,Service,20.93699634932499,SOH-176,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
177,67.5954036,30,160,RMT001,HOR,Y,Utility,Service,27.595631674393253,SOH-177,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
178,46.21575195,30,160,RMT001,HOR,Y,Utility,Service,18.86954261283082,SOH-178,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
179,48.64011429,30,160,RMT001,HOR,Y,Utility,Service,19.859792764798662,SOH-179,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
180,47.39861673,30,160,RMT001,HOR,Y,Utility,Service,19.353808359728994,SOH-180,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
181,62.87131636,30,160,RMT001,HOR,Y,Utility,Service,25.688239365056916,SOH-181,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
182,48.05845341,30,160,RMT001,HOR,Y,Utility,Service,19.64520105143025,SOH-182,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
183,82.31694134,30,160,RMT001,HOR,Y,Utility,Service,33.6068716210637,SOH-183,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
184,84.35563232,30,160,RMT001,HOR,Y,Utility,Service,34.43962837699421,SOH-184,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
185,72.84943873,30,160,RMT001,HOR,Y,Utility,Service,29.846687751942763,SOH-185,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
186,31.80816568,30,160,RMT001,HOR,Y,Utility,Service,13.023709615725336,SOH-186,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
187,74.34359108,30,160,RMT001,HOR,Y,Utility,Service,30.42429802887845,SOH-187,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
188,73.93785198,30,160,RMT001,HOR,Y,Utility,Service,30.290937352565262,SOH-188,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
189,39.80275272,30,160,RMT001,HOR,Y,Utility,Service,16.248605095440144,SOH-189,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
190,37.41264029,30,160,RMT001,HOR,Y,Utility,Service,15.287737414689328,SOH-190,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
191,42.3937788,30,160,RMT001,HOR,Y,Utility,Service,17.324510590043914,SOH-191,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
192,62.37247597,30,160,RMT001,HOR,Y,Utility,Service,25.471642249266356,SOH-192,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
193,47.03989246,30,160,RMT001,HOR,Y,Utility,Service,19.208065644866068,SOH-193,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
194,28.52332136,30,160,RMT001,HOR,Y,Utility,Service,11.650352859780863,SOH-194,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
195,60.35908083,30,160,RMT001,HOR,Y,Utility,Service,24.63932512900637,SOH-195,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
196,38.23471715,30,160,RMT001,HOR,Y,Utility,Service,15.640934611824747,SOH-196,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
197,27.08814653,30,160,RMT001,HOR,Y,Utility,Service,11.083051109436862,SOH-197,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
198,60.58818218,30,160,RMT001,HOR,Y,Utility,Service,24.74110300560138,SOH-198,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
199,63.85203026,30,160,RMT001,HOR,Y,Utility,Service,26.081799865061182,SOH-199,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
200,60.91959251,30,160,RMT001,HOR,Y,Utility,Service,24.872203381832254,SOH-200,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
201,40.72669397,30,160,RMT001,HOR,Y,Utility,Service,16.635486298527415,SOH-201,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
202,60.68229791,30,160,RMT001,HOR,Y,Utility,Service,24.784974708898204,SOH-202,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
203,29.1857488,30,160,RMT001,HOR,Y,Utility,Service,11.948013968472019,SOH-203,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
204,34.15870614,30,160,RMT001,HOR,Y,Utility,Service,13.980865998456096,SOH-204,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
205,53.57693848,30,160,RMT001,HOR,Y,Utility,Service,21.920797471013405,SOH-205,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
206,48.61170789,30,160,RMT001,HOR,Y,Utility,Service,19.849264558371893,SOH-206,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
207,58.63404083,30,160,RMT001,HOR,Y,Utility,Service,23.943165519339644,SOH-207,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
208,57.40507003,30,160,RMT001,HOR,Y,Utility,Service,23.437580901006758,SOH-208,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
209,59.56364479,30,160,RMT001,HOR,Y,Utility,Service,24.31847063422391,SOH-209,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
210,22.09286851,30,160,RMT001,HOR,Y,Utility,Service,9.049833451163268,SOH-210,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
211,31.31868345,30,160,RMT001,HOR,Y,Utility,Service,12.78941792100742,SOH-211,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
212,63.97512725,30,160,RMT001,HOR,Y,Utility,Service,26.117234008303154,SOH-212,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
213,49.04013406,30,160,RMT001,HOR,Y,Utility,Service,20.030223288329232,SOH-213,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
214,46.15788648,30,160,RMT001,HOR,Y,Utility,Service,18.852416789791416,SOH-214,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
215,30.73904788,30,160,RMT001,HOR,Y,Utility,Service,12.561251639880107,SOH-215,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
216,83.1180164,30,160,RMT001,HOR,Y,Utility,Service,33.94147295338341,SOH-216,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
217,84.10086597,30,160,RMT001,HOR,Y,Utility,Service,34.332384698001185,SOH-217,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
218,53.51140607,30,160,RMT001,HOR,Y,Utility,Service,21.87625154255724,SOH-218,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
219,45.80874666,30,160,RMT001,HOR,Y,Utility,Service,18.74076473834397,SOH-219,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
220,69.81921547,30,160,RMT001,HOR,Y,Utility,Service,28.52026279781209,SOH-220,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
221,78.72590545,30,160,RMT001,HOR,Y,Utility,Service,32.14349560007707,SOH-221,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
222,77.43297803,30,160,RMT001,HOR,Y,Utility,Service,31.614878125914363,SOH-222,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
223,17.30777045,30,160,RMT001,HOR,Y,Utility,Service,7.0699316923409565,SOH-223,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
224,52.71490187,30,160,RMT001,HOR,Y,Utility,Service,21.538582982042357,SOH-224,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
225,82.03255645,30,160,RMT001,HOR,Y,Utility,Service,33.48673536468634,SOH-225,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
226,56.94630458,30,160,RMT001,HOR,Y,Utility,Service,23.274426803454485,SOH-226,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
227,48.94710664,30,160,RMT001,HOR,Y,Utility,Service,19.979540967553348,SOH-227,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
228,74.54902923,30,160,RMT001,HOR,Y,Utility,Service,30.436955885655557,SOH-228,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
229,46.30471002,30,160,RMT001,HOR,Y,Utility,Service,18.918523568006233,SOH-229,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
230,32.43343354,30,160,RMT001,HOR,Y,Utility,Service,13.26495899064162,SOH-230,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
231,75.45579274,30,160,RMT001,HOR,Y,Utility,Service,30.822749550703467,SOH-231,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
232,79.87992822,30,160,RMT001,HOR,Y,Utility,Service,32.60692588193173,SOH-232,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
233,43.66137796,30,160,RMT001,HOR,Y,Utility,Service,17.84271461030032,SOH-233,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
234,25.21301637,30,160,RMT001,HOR,Y,Utility,Service,10.297219867502005,SOH-234,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
235,31.03225537,30,160,RMT001,HOR,Y,Utility,Service,12.690879548696905,SOH-235,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
236,41.25139138,30,160,RMT001,HOR,Y,Utility,Service,16.85801460726705,SOH-236,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
237,82.76589275,30,160,RMT001,HOR,Y,Utility,Service,33.792664505248645,SOH-237,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
238,72.79127361,30,160,RMT001,HOR,Y,Utility,Service,29.72172698231509,SOH-238,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
239,48.7705888,30,160,RMT001,HOR,Y,Utility,Service,19.91478966616922,SOH-239,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
240,42.97081795,30,160,RMT001,HOR,Y,Utility,Service,17.542650228564494,SOH-240,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
241,42.79459044,30,160,RMT001,HOR,Y,Utility,Service,17.488443322833145,SOH-241,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
242,67.0222414,30,160,RMT001,HOR,Y,Utility,Service,27.35878860102019,SOH-242,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
243,57.81155224,30,160,RMT001,HOR,Y,Utility,Service,23.604884112986827,SOH-243,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
244,48.76317832,30,160,RMT001,HOR,Y,Utility,Service,19.908981089324904,SOH-244,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
245,75.03321579,20,150,RMT001,HOR,Y,Utility,Service,30.634107517448367,SOH-245,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
246,54.96725222,20,150,RMT001,HOR,Y,Utility,Service,22.44017729241437,SOH-246,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
247,48.40167069,20,150,RMT001,HOR,Y,Utility,Service,19.821577459644757,SOH-247,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
248,30.50212656,20,150,RMT001,HOR,Y,Utility,Service,12.469086144336242,SOH-248,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
249,68.73758091,20,150,RMT001,HOR,Y,Utility,Service,28.066432107994554,SOH-249,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
250,79.37866797,20,150,RMT001,HOR,Y,Utility,Service,32.40710622234073,SOH-250,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
251,41.28839886,20,150,RMT001,HOR,Y,Utility,Service,16.87293717485189,SOH-251,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
252,37.83481485,20,150,RMT001,HOR,Y,Utility,Service,15.47865206909453,SOH-252,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
253,34.59696975,20,150,RMT001,HOR,Y,Utility,Service,14.165805092728613,SOH-253,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
254,77.82136686,20,150,RMT001,HOR,Y,Utility,Service,31.779771168689667,SOH-254,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
255,93.10906954,20,150,RMT001,HOR,Y,Utility,Service,38.012204854443844,SOH-255,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
256,113.72012401,20,150,RMT001,HOR,Y,Utility,Service,46.44413217343917,SOH-256,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
257,80.48184476,20,150,RMT001,HOR,Y,Utility,Service,32.87279586648934,SOH-257,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
258,88.04301257,30,160,RMT001,HOR,Y,Utility,Service,35.94490761675772,SOH-258,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
259,27.49158955,30,160,RMT001,HOR,Y,Utility,Service,11.25346560973281,SOH-259,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
260,102.03126993,30,160,RMT001,HOR,Y,Utility,Service,41.66329513416858,SOH-260,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
261,106.9603329,30,160,RMT001,HOR,Y,Utility,Service,43.671615955997495,SOH-261,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
262,91.2022518,30,160,RMT001,HOR,Y,Utility,Service,37.23261272008108,SOH-262,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
263,79.89626684,30,160,RMT001,HOR,Y,Utility,Service,32.615094158449516,SOH-263,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
264,66.4216043,30,160,RMT001,HOR,Y,Utility,Service,27.192703942252493,SOH-264,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
265,73.66240975,30,160,RMT001,HOR,Y,Utility,Service,30.102235193648415,SOH-265,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
266,137.89108019,20,150,RMT001,HOR,Y,Utility,Service,56.29059314810199,SOH-266,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
267,97.05698921,20,150,RMT001,HOR,Y,Utility,Service,39.628385869322585,SOH-267,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
268,117.97777718,20,150,RMT001,HOR,Y,Utility,Service,48.33727057013552,SOH-268,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
269,83.06131663,30,160,RMT001,HOR,Y,Utility,Service,33.97273586036574,SOH-269,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
270,63.29731047,30,160,RMT001,HOR,Y,Utility,Service,25.886338969220184,SOH-270,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
271,26.34603571,30,160,RMT001,HOR,Y,Utility,Service,10.784943812626782,SOH-271,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
272,114.56815835,30,160,RMT001,HOR,Y,Utility,Service,46.82175494879729,SOH-272,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
273,78.12225745,30,160,RMT001,HOR,Y,Utility,Service,31.912348125173136,SOH-273,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
274,80.36504726,30,160,RMT001,HOR,Y,Utility,Service,32.810453104712686,SOH-274,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
275,53.04690275,30,160,RMT001,HOR,Y,Utility,Service,21.67227269148451,SOH-275,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
276,86.02225991,30,160,RMT001,HOR,Y,Utility,Service,35.13536144991639,SOH-276,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
277,54.21778949,30,160,RMT001,HOR,Y,Utility,Service,22.136073582589336,SOH-277,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
278,69.25405172,30,160,RMT001,HOR,Y,Utility,Service,28.300242660560095,SOH-278,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
279,52.84903972,30,160,RMT001,HOR,Y,Utility,Service,21.585577419027924,SOH-279,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
280,69.79790501,30,160,RMT001,HOR,Y,Utility,Service,28.5003212728826,SOH-280,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
281,68.73317432,30,160,RMT001,HOR,Y,Utility,Service,28.06362945922995,SOH-281,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
282,89.08786738,30,160,RMT001,HOR,Y,Utility,Service,36.383949372538844,SOH-282,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
283,73.90549144,30,160,RMT001,HOR,Y,Utility,Service,30.181920452083588,SOH-283,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
284,79.19134019,30,160,RMT001,HOR,Y,Utility,Service,32.34422746743146,SOH-284,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
285,79.31743514,30,160,RMT001,HOR,Y,Utility,Service,32.406934349224244,SOH-285,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
286,77.61094373,30,160,RMT001,HOR,Y,Utility,Service,31.695842283324062,SOH-286,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
287,23.86129789,30,160,RMT001,HOR,Y,Utility,Service,9.768120264251955,SOH-287,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
288,82.04290279,30,160,RMT001,HOR,Y,Utility,Service,33.50297934601327,SOH-288,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
289,113.83638371,30,160,RMT001,HOR,Y,Utility,Service,46.52103254137713,SOH-289,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
290,80.31919089,30,160,RMT001,HOR,Y,Utility,Service,32.78878937729832,SOH-290,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
291,98.98489371,30,160,RMT001,HOR,Y,Utility,Service,40.43911465063807,SOH-291,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
292,79.67686998,30,160,RMT001,HOR,Y,Utility,Service,32.53053446922688,SOH-292,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
293,108.05553205,20,150,RMT001,HOR,Y,Utility,Service,44.13165081953946,SOH-293,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
294,65.82579972,30,160,RMT001,HOR,Y,Utility,Service,26.88752592358581,SOH-294,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
295,18.8488799,30,160,RMT001,HOR,Y,Utility,Service,7.712155272526467,SOH-295,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
296,45.46839619,30,160,RMT001,HOR,Y,Utility,Service,18.59808175069643,SOH-296,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
297,107.72513384,30,160,RMT001,HOR,Y,Utility,Service,44.02101648068458,SOH-297,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
298,77.31787133,30,160,RMT001,HOR,Y,Utility,Service,31.593522680703046,SOH-298,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
299,59.33869081,30,160,RMT001,HOR,Y,Utility,Service,24.22656527086336,SOH-299,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
300,31.74169412,30,160,RMT001,HOR,Y,Utility,Service,12.966544713344181,SOH-300,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
301,29.500544,30,160,RMT001,HOR,Y,Utility,Service,12.04467160178233,SOH-301,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
302,56.03414177,30,160,RMT001,HOR,Y,Utility,Service,22.898686643913905,SOH-302,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
303,63.94747509,30,160,RMT001,HOR,Y,Utility,Service,26.121760330137135,SOH-303,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
304,35.67750518,30,160,RMT001,HOR,Y,Utility,Service,14.568076979650659,SOH-304,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
305,72.66398765,30,160,RMT001,HOR,Y,Utility,Service,29.681655916029793,SOH-305,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
306,74.96644432,30,160,RMT001,HOR,Y,Utility,Service,30.637936304215916,SOH-306,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
307,49.30756961,30,160,RMT001,HOR,Y,Utility,Service,20.158856945348138,SOH-307,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
308,41.92399434,30,160,RMT001,HOR,Y,Utility,Service,17.135185258281577,SOH-308,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
309,56.68109245,30,160,RMT001,HOR,Y,Utility,Service,23.156181750455378,SOH-309,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
310,28.50215597,30,160,RMT001,HOR,Y,Utility,Service,11.652078331862388,SOH-310,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
311,24.89234913,30,160,RMT001,HOR,Y,Utility,Service,10.179769000707473,SOH-311,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
312,88.38293384,30,160,RMT001,HOR,Y,Utility,Service,36.07934212256574,SOH-312,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
